epoch,iteration,peak_cached,current_cached,total_feature_map_usage,total_weight_usage,module.backbone.fpn_lateral2.weight,module.backbone.fpn_lateral2.bias,module.backbone.fpn_output2.weight,module.backbone.fpn_output2.bias,module.backbone.fpn_lateral3.weight,module.backbone.fpn_lateral3.bias,module.backbone.fpn_output3.weight,module.backbone.fpn_output3.bias,module.backbone.fpn_lateral4.weight,module.backbone.fpn_lateral4.bias,module.backbone.fpn_output4.weight,module.backbone.fpn_output4.bias,module.backbone.fpn_lateral5.weight,module.backbone.fpn_lateral5.bias,module.backbone.fpn_output5.weight,module.backbone.fpn_output5.bias,module.backbone.bottom_up.stem.conv1.weight,module.backbone.bottom_up.res2.0.shortcut.weight,module.backbone.bottom_up.res2.0.conv1.weight,module.backbone.bottom_up.res2.0.conv2.weight,module.backbone.bottom_up.res2.0.conv3.weight,module.backbone.bottom_up.res2.1.conv1.weight,module.backbone.bottom_up.res2.1.conv2.weight,module.backbone.bottom_up.res2.1.conv3.weight,module.backbone.bottom_up.res2.2.conv1.weight,module.backbone.bottom_up.res2.2.conv2.weight,module.backbone.bottom_up.res2.2.conv3.weight,module.backbone.bottom_up.res3.0.shortcut.weight,module.backbone.bottom_up.res3.0.conv1.weight,module.backbone.bottom_up.res3.0.conv2.weight,module.backbone.bottom_up.res3.0.conv3.weight,module.backbone.bottom_up.res3.1.conv1.weight,module.backbone.bottom_up.res3.1.conv2.weight,module.backbone.bottom_up.res3.1.conv3.weight,module.backbone.bottom_up.res3.2.conv1.weight,module.backbone.bottom_up.res3.2.conv2.weight,module.backbone.bottom_up.res3.2.conv3.weight,module.backbone.bottom_up.res3.3.conv1.weight,module.backbone.bottom_up.res3.3.conv2.weight,module.backbone.bottom_up.res3.3.conv3.weight,module.backbone.bottom_up.res4.0.shortcut.weight,module.backbone.bottom_up.res4.0.conv1.weight,module.backbone.bottom_up.res4.0.conv2.weight,module.backbone.bottom_up.res4.0.conv3.weight,module.backbone.bottom_up.res4.1.conv1.weight,module.backbone.bottom_up.res4.1.conv2.weight,module.backbone.bottom_up.res4.1.conv3.weight,module.backbone.bottom_up.res4.2.conv1.weight,module.backbone.bottom_up.res4.2.conv2.weight,module.backbone.bottom_up.res4.2.conv3.weight,module.backbone.bottom_up.res4.3.conv1.weight,module.backbone.bottom_up.res4.3.conv2.weight,module.backbone.bottom_up.res4.3.conv3.weight,module.backbone.bottom_up.res4.4.conv1.weight,module.backbone.bottom_up.res4.4.conv2.weight,module.backbone.bottom_up.res4.4.conv3.weight,module.backbone.bottom_up.res4.5.conv1.weight,module.backbone.bottom_up.res4.5.conv2.weight,module.backbone.bottom_up.res4.5.conv3.weight,module.backbone.bottom_up.res5.0.shortcut.weight,module.backbone.bottom_up.res5.0.conv1.weight,module.backbone.bottom_up.res5.0.conv2.weight,module.backbone.bottom_up.res5.0.conv3.weight,module.backbone.bottom_up.res5.1.conv1.weight,module.backbone.bottom_up.res5.1.conv2.weight,module.backbone.bottom_up.res5.1.conv3.weight,module.backbone.bottom_up.res5.2.conv1.weight,module.backbone.bottom_up.res5.2.conv2.weight,module.backbone.bottom_up.res5.2.conv3.weight,module.proposal_generator.rpn_head.conv.weight,module.proposal_generator.rpn_head.conv.bias,module.proposal_generator.rpn_head.objectness_logits.weight,module.proposal_generator.rpn_head.objectness_logits.bias,module.proposal_generator.rpn_head.anchor_deltas.weight,module.proposal_generator.rpn_head.anchor_deltas.bias,module.roi_heads.box_head.fc1.weight,module.roi_heads.box_head.fc1.bias,module.roi_heads.box_head.fc2.weight,module.roi_heads.box_head.fc2.bias,module.roi_heads.box_predictor.cls_score.weight,module.roi_heads.box_predictor.cls_score.bias,module.roi_heads.box_predictor.bbox_pred.weight,module.roi_heads.box_predictor.bbox_pred.bias,module.roi_heads.mask_head.mask_fcn1.weight,module.roi_heads.mask_head.mask_fcn1.bias,module.roi_heads.mask_head.mask_fcn2.weight,module.roi_heads.mask_head.mask_fcn2.bias,module.roi_heads.mask_head.mask_fcn3.weight,module.roi_heads.mask_head.mask_fcn3.bias,module.roi_heads.mask_head.mask_fcn4.weight,module.roi_heads.mask_head.mask_fcn4.bias,module.roi_heads.mask_head.deconv.weight,module.roi_heads.mask_head.deconv.bias,module.roi_heads.mask_head.predictor.weight,module.roi_heads.mask_head.predictor.bias,total_layer_weight_gradient_usage,module.backbone.fpn_lateral2.weight_grad,module.backbone.fpn_lateral2.bias_grad,module.backbone.fpn_output2.weight_grad,module.backbone.fpn_output2.bias_grad,module.backbone.fpn_lateral3.weight_grad,module.backbone.fpn_lateral3.bias_grad,module.backbone.fpn_output3.weight_grad,module.backbone.fpn_output3.bias_grad,module.backbone.fpn_lateral4.weight_grad,module.backbone.fpn_lateral4.bias_grad,module.backbone.fpn_output4.weight_grad,module.backbone.fpn_output4.bias_grad,module.backbone.fpn_lateral5.weight_grad,module.backbone.fpn_lateral5.bias_grad,module.backbone.fpn_output5.weight_grad,module.backbone.fpn_output5.bias_grad,module.backbone.bottom_up.stem.conv1.weight_grad,module.backbone.bottom_up.res2.0.shortcut.weight_grad,module.backbone.bottom_up.res2.0.conv1.weight_grad,module.backbone.bottom_up.res2.0.conv2.weight_grad,module.backbone.bottom_up.res2.0.conv3.weight_grad,module.backbone.bottom_up.res2.1.conv1.weight_grad,module.backbone.bottom_up.res2.1.conv2.weight_grad,module.backbone.bottom_up.res2.1.conv3.weight_grad,module.backbone.bottom_up.res2.2.conv1.weight_grad,module.backbone.bottom_up.res2.2.conv2.weight_grad,module.backbone.bottom_up.res2.2.conv3.weight_grad,module.backbone.bottom_up.res3.0.shortcut.weight_grad,module.backbone.bottom_up.res3.0.conv1.weight_grad,module.backbone.bottom_up.res3.0.conv2.weight_grad,module.backbone.bottom_up.res3.0.conv3.weight_grad,module.backbone.bottom_up.res3.1.conv1.weight_grad,module.backbone.bottom_up.res3.1.conv2.weight_grad,module.backbone.bottom_up.res3.1.conv3.weight_grad,module.backbone.bottom_up.res3.2.conv1.weight_grad,module.backbone.bottom_up.res3.2.conv2.weight_grad,module.backbone.bottom_up.res3.2.conv3.weight_grad,module.backbone.bottom_up.res3.3.conv1.weight_grad,module.backbone.bottom_up.res3.3.conv2.weight_grad,module.backbone.bottom_up.res3.3.conv3.weight_grad,module.backbone.bottom_up.res4.0.shortcut.weight_grad,module.backbone.bottom_up.res4.0.conv1.weight_grad,module.backbone.bottom_up.res4.0.conv2.weight_grad,module.backbone.bottom_up.res4.0.conv3.weight_grad,module.backbone.bottom_up.res4.1.conv1.weight_grad,module.backbone.bottom_up.res4.1.conv2.weight_grad,module.backbone.bottom_up.res4.1.conv3.weight_grad,module.backbone.bottom_up.res4.2.conv1.weight_grad,module.backbone.bottom_up.res4.2.conv2.weight_grad,module.backbone.bottom_up.res4.2.conv3.weight_grad,module.backbone.bottom_up.res4.3.conv1.weight_grad,module.backbone.bottom_up.res4.3.conv2.weight_grad,module.backbone.bottom_up.res4.3.conv3.weight_grad,module.backbone.bottom_up.res4.4.conv1.weight_grad,module.backbone.bottom_up.res4.4.conv2.weight_grad,module.backbone.bottom_up.res4.4.conv3.weight_grad,module.backbone.bottom_up.res4.5.conv1.weight_grad,module.backbone.bottom_up.res4.5.conv2.weight_grad,module.backbone.bottom_up.res4.5.conv3.weight_grad,module.backbone.bottom_up.res5.0.shortcut.weight_grad,module.backbone.bottom_up.res5.0.conv1.weight_grad,module.backbone.bottom_up.res5.0.conv2.weight_grad,module.backbone.bottom_up.res5.0.conv3.weight_grad,module.backbone.bottom_up.res5.1.conv1.weight_grad,module.backbone.bottom_up.res5.1.conv2.weight_grad,module.backbone.bottom_up.res5.1.conv3.weight_grad,module.backbone.bottom_up.res5.2.conv1.weight_grad,module.backbone.bottom_up.res5.2.conv2.weight_grad,module.backbone.bottom_up.res5.2.conv3.weight_grad,module.proposal_generator.rpn_head.conv.weight_grad,module.proposal_generator.rpn_head.conv.bias_grad,module.proposal_generator.rpn_head.objectness_logits.weight_grad,module.proposal_generator.rpn_head.objectness_logits.bias_grad,module.proposal_generator.rpn_head.anchor_deltas.weight_grad,module.proposal_generator.rpn_head.anchor_deltas.bias_grad,module.roi_heads.box_head.fc1.weight_grad,module.roi_heads.box_head.fc1.bias_grad,module.roi_heads.box_head.fc2.weight_grad,module.roi_heads.box_head.fc2.bias_grad,module.roi_heads.box_predictor.cls_score.weight_grad,module.roi_heads.box_predictor.cls_score.bias_grad,module.roi_heads.box_predictor.bbox_pred.weight_grad,module.roi_heads.box_predictor.bbox_pred.bias_grad,module.roi_heads.mask_head.mask_fcn1.weight_grad,module.roi_heads.mask_head.mask_fcn1.bias_grad,module.roi_heads.mask_head.mask_fcn2.weight_grad,module.roi_heads.mask_head.mask_fcn2.bias_grad,module.roi_heads.mask_head.mask_fcn3.weight_grad,module.roi_heads.mask_head.mask_fcn3.bias_grad,module.roi_heads.mask_head.mask_fcn4.weight_grad,module.roi_heads.mask_head.mask_fcn4.bias_grad,module.roi_heads.mask_head.deconv.weight_grad,module.roi_heads.mask_head.deconv.bias_grad,module.roi_heads.mask_head.predictor.weight_grad,module.roi_heads.mask_head.predictor.bias_grad,intermediate_gradients
1,5,6830,6830,8394,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,1
1,5,9133,9133,10760,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,3
1,5,8659,8659,10152,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,175,0,0,2,0,1,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,3
1,5,8336,8336,9544,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,3
1,10,6835,6835,13326,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,3
1,10,9588,9588,14657,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,4
1,10,8663,8663,13796,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,175,0,0,2,0,1,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,4
1,10,9133,9133,13758,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,3
1,15,6835,6835,16554,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,3
